to omit; to leave out; abbreviate,省略;省略,shěng lüè
to predict; forecast,预报;預報,yù bào
catch a cold,着凉;著涼,zháo liáng
receive (guests); entertain; reception,招待;招待,zhāo dài
to alternate; take turns; rotate,轮流;輪流,lún liú
clip; tongs; folder,夹子;夾子,jiā zi
worry about sth.,发愁;發愁,fā chóu
middle third of a month,中旬;中旬,zhōng xún
modest; open-minded,虚心;虛心,xū xīn
to urge; impel; to cause; to push,促使;促使,cù shǐ
counter; bar; front desk,柜台;櫃台,guì tái
discipline; morale; laws and regulations,纪律;紀律,jì lǜ
inspire; heartening,鼓舞;鼓舞,gǔ wǔ
unit; entrance number; staircase (for residential buildings),单元;單元,dān yuán
hardworking; assiduous,刻苦;刻苦,kè kǔ
skill; ability; capability,本领;本領,běn lǐng
go sight-seeing; tour,游览;遊覽,yóu lǎn
interest (on a loan),利息;利息,lì xī
print,印刷;印刷,yìn shuā
truck,卡车;卡車,kǎ chē
garage,车库;車庫,chē kù
thoughtful; considerate; thorough,周到;周到,zhōu dào
to blame; criticize (sb.); accuse,责备;責備,zé bèi
islands,岛屿;島嶼,dǎo yǔ
to degenerate; to regress,退步;退步,tuì bù
lane; alley,胡同;胡同,hú tòng
thanks to; luckily,多亏;多虧,duō kuī
wheat,小麦;小麥,xiǎo mài
to describe; to depict; to portray,描写;描寫,miáo xiě
"square (as in square foot, square mile, etc.)",平方;平方,píng fāng
opening ceremony,开幕式;開幕式,kāi mù shì
leisure; free time; idle; unused,空闲;空閑,kòng xián
(year) AD or CE; Christian era; common era,公元;公元,gōng yuán
flustered; flurried,慌张;慌張,huāng zhāng
come into contact with; to deal with,打交道;打交道,dǎ jiāo dao
schedule; itinerary,日程;日程,rì chéng
established; long; longstanding,悠久;悠久,yōu jiǔ
as usual; normal,照常;照常,zhào cháng
customs (i.e. border inspection),海关;海關,hǎi guān
CD (compact disc),光盘;光盤,guāng pán
comb; hairbrush,梳子;梳子,shū zi
pay the bill; settle accounts,结账;結賬,jié zhàng
talk nonsense; drivel,胡说;胡說,hú shuō
ambulance,救护车;救護車,jiù hù chē
lose heart; be discouraged,灰心;灰心,huī xīn
promptly; at once,连忙;連忙,lián máng
contempt; to scorn; scornful,轻视;輕視,qīng shì
social custom,风俗;風俗,fēng sú
diligent; industrious; hardworking,用功;用功,yòng gōng
test; exam; to test,测验;測驗,cè yàn
hastily,急忙;急忙,jí máng
register; check into hospital; send by registered mail,挂号;挂號,guà hào
stationery; writing supplies,文具;文具,wén jù
fan (for waving),扇子;扇子,shàn zi
to shoot; to fire (a gun),射击;射擊,shè jī
crafty; cunning; sly,狡猾;狡猾,jiǎo huá
conclude from the facts; induce; sum up from the facts,归纳;歸納,guī nà
secondary; less important,次要;次要,cì yào
banquet; feast; dinner party,宴会;宴會,yàn huì
over and over again; repeatedly,再三;再三,zài sān
spare parts; component,零件;零件,líng jiàn
pool; pond,池塘;池塘,chí táng
to show,出示;出示,chū shì
retell; narrate,叙述;敘述,xù shù
(watery) glue; gum,胶水;膠水,jiāo shuǐ
insect,昆虫;昆蟲,kūn chóng
person of Chinese descent,华裔;華裔,huá yì
turn a corner; make a turn,拐弯;拐彎,guǎi wān
emergency call; emergency treatment,急诊;急診,jí zhěn
microphone,麦克风;麥克風,mài kè fēng
chess; Chinese chess,象棋;象棋,xiàng qí
one-sided; unilateral,片面;片面,piàn miàn
modern times; latest generation,近代;近代,jìn dài
tube; pipe; drinking straw,管子;管子,guǎn zi
trade; be in business; do commerce,经商;經商,jīng shāng
(bank) check,支票;支票,zhī piào
internal medicine,内科;內科,nèi kē
land; dry land (as opposed to the sea),陆地;陸地,lù dì
silk,丝绸;絲綢,sī chóu
vibrate; vibration,振动;振動,zhèn dòng
National Day,国庆节;國慶節,guó qìng jié
coward,胆小鬼;膽小鬼,dǎn xiǎo guǐ
hide oneself; take cover,躲藏;躲藏,duǒ cáng
"Tai chi, a Chinese martial art",太极拳;太極拳,tài jí quán
read aloud,朗读;朗讀,lǎng dú
fork; cross,叉子;叉子,chā zi
bargaining; haggling over price,讨价还价;討價還價,tǎo jià huán jià
disaster; calamity,灾害;災害,zāi hài
punctuation; punctuation mark; punctuate,标点;標點,biāo diǎn
outline; the key point,提纲;提綱,tí gāng
centimeter,厘米;厘米,lí mǐ
security deposit; down payment,押金;押金,yā jīn
daily necessities,日用品;日用品,rì yòng pǐn
a license; a permit,执照;執照,zhí zhào
ruler (measuring instrument),尺子;尺子,chǐ zi
receipt,收据;收據,shōu jù
hospitable; to enjoy having guests,好客;好客,hào kè
do manual labor; to work,干活儿;幹活兒,gàn huó r
tone; note,声调;聲調,shēng diào
famous scenic spots and ancient historic sites,名胜古迹;名勝古迹,míng shèng gǔ jì
to decline; turn down,推辞;推辭,tuī cí
summer camp,夏令营;夏令營,xià lìng yíng
excuse me,劳驾;勞駕,láo jià
unnecessary; superfluous,多余;多余,duō yú
tie a neck tie,系领带;系領帶,jì lǐng dài
tangerine,桔子;桔子,jú zi
exert all one's strength,使劲儿;使勁兒,shǐ jìn r
just in case; if by any chance,万一;萬一,wàn yī
only; sole,唯一;唯一,wéi yī
to download,下载;下載,xià zǎi
"one hundred million (100,000,000)",亿;億,yì
